step,price,balance,shares_held,portfolio,action,reward
316,202.14666748046875,19720.0,1410.2013870850355,304787.5108755745,1,0.036038411016195954
317,201.56333923339844,19720.0,1410.2013870850355,303964.90057243005,0,-0.002698963290133806
318,206.3766632080078,19720.0,1410.2013870850355,310752.65671791387,0,0.02233072349044582
319,210.2833404541016,19720.0,1410.2013870850355,316261.85838924884,0,0.01772857464686437
320,208.4066619873047,19720.0,1410.2013870850355,313615.3638122592,0,-0.008368048523044956
321,207.96665954589844,19720.0,1410.2013870850355,312994.87175906735,0,-0.001978512932686938
322,201.7066650390625,19720.0,1410.2013870850355,304167.0188223826,0,-0.02820446509896841
323,190.94667053222656,19720.0,1410.2013870850355,288993.25964381517,1,-0.054886273789033206
324,199.68333435058597,19720.0,1410.2013870850355,301313.7150789613,1,0.03763232800076742
325,201.7100067138672,19720.0,1410.2013870850355,304171.73125682736,1,0.004485184493235273
326,201.19667053222656,19720.0,1410.2013870850355,303447.8238614368,0,-0.0023799298915760433
327,199.5933380126953,19720.0,1410.2013870850355,301186.80211843527,0,-0.0074511054791217566
328,203.3733367919922,19720.0,1410.2013870850355,306517.3616401795,1,0.012698516283751557
329,203.29666137695312,19720.0,1410.2013870850355,306409.2338635361,0,-0.00035276232336329616
330,205.89666748046875,19720.0,1410.2013870850355,310075.7660771434,1,0.006966128329018348
331,199.7866668701172,19720.0,1410.2013870850355,301459.43474133516,0,-0.027787825681496615
332,201.6233367919922,19720.0,1410.2013870850355,304049.5092127807,0,0.008591784409295086
333,205.5333404541016,19720.0,1410.2013870850355,309563.40180059493,1,0.013134851136876801
334,207.7700042724609,19720.0,1410.2013870850355,312717.5482196881,0,0.010189015887365519
335,206.94332885742188,19720.0,1410.2013870850355,311551.769402731,0,-0.0037278970227093387
336,207.90333557128903,19720.0,1410.2013870850355,312905.5722022374,0,0.004345354231502986
337,218.85667419433597,19720.0,1410.2013870850355,328351.98552167026,0,0.04936445589869358
338,226.60667419433597,19720.0,1410.2013870850355,339281.0462715793,0,0.033284588587291206
339,223.9566650390625,19720.0,1410.2013870850355,335543.9996850246,0,-0.011014604640081553
340,229.5733337402344,19720.0,1410.2013870850355,343464.63367821433,0,0.02360535131197341
341,226.9199981689453,19720.0,1410.2013870850355,339722.8961751804,0,-0.010894098361636559
342,226.5666656494141,19720.0,1410.2013870850355,339224.62616603525,0,-0.001466695400148134
343,225.97332763671875,19720.0,1410.2013870850355,338387.900077522,0,-0.0024665841568463505
344,226.3000030517578,19720.0,1410.2013870850355,338848.57820093667,0,0.0013613906505201634
345,219.8600006103516,19720.0,1410.2013870850355,329766.87782523455,0,-0.026801648169574598
346,214.88333129882807,19720.0,1410.2013870850355,322748.77185906057,0,-0.021282022052843422
347,217.60333251953125,19720.0,1410.2013870850355,326584.5213533692,1,0.0068846292495997686
348,218.98333740234372,19720.0,1410.2013870850355,328530.60615329543,1,0.0009589009052286485
349,228.5666656494141,19720.0,1410.2013870850355,342045.0289402053,1,0.036135962780295294
350,222.8466644287109,19720.0,1410.2013870850355,333978.67528464156,0,-0.023582724416596694
351,217.7933349609375,19720.0,1410.2013870850355,326852.46305978985,0,-0.021337327057717684
352,216.86666870117188,19720.0,1410.2013870850355,325545.67701490346,1,-0.008998091471158182
353,214.7400054931641,19720.0,1410.2013870850355,322546.6536091082,1,-0.01421229682204618
354,215.4066619873047,19720.0,1410.2013870850355,323486.7735218545,1,-0.0020853211396648827
355,220.1666717529297,19720.0,1410.2013870850355,330199.34589587717,1,0.015750685726472726
356,218.42999267578125,19720.0,1410.2013870850355,327750.2786523609,1,-0.01241693547838988
357,216.4199981689453,19720.0,1410.2013870850355,324915.78161078756,0,-0.008648343651234036
358,214.4600067138672,19720.0,1410.2013870850355,322151.79894216155,1,-0.013506766445518292
359,219.2066650390625,19720.0,1410.2013870850355,328845.5430963707,1,0.015778229940634027
360,214.9266662597656,19720.0,1410.2013870850355,322809.88288108393,1,-0.023354088543988436
361,215.66000366210935,19720.0,1410.2013870850355,323844.03630307043,1,-0.0017964009876133345
362,225.7833404541016,19720.0,1410.2013870850355,338119.9798890669,1,0.039082774377960844
363,229.0666656494141,19720.0,1410.2013870850355,342750.1296337478,0,0.013693806991825775
364,236.55667114257807,19720.0,1410.2013870850355,353312.5457694822,0,0.03081666561883158
365,236.5800018310547,19720.0,1410.2013870850355,353345.44673873356,0,9.312142929907756e-05
366,236.97332763671875,19720.0,1410.2013870850355,353900.1153354574,0,0.0015697629666470282
367,238.2100067138672,19720.0,1410.2013870850355,355644.08188543114,0,0.004927849623108125
368,233.0333404541016,19720.0,1410.2013870850355,348343.9399454334,0,-0.020526538502472293
369,237.9199981689453,19720.0,1410.2013870850355,355235.1114331158,0,0.01978266505443395
370,236.663330078125,19720.0,1410.2013870850355,353462.9563483355,0,-0.004988682221278569
371,235.94000244140625,19720.0,1410.2013870850355,352442.91871171776,0,-0.002885840279150721
372,240.75,19720.0,1410.2013870850355,359225.9839407223,0,0.019245854772167403
373,239.05667114257807,19720.0,1410.2013870850355,356838.04923719476,0,-0.006647444255929941
374,228.72332763671875,19720.0,1410.2013870850355,342265.95389200584,0,-0.040836719560426206
375,221.90333557128903,19720.0,1410.2013870850355,332648.3916214279,1,-0.03309967559207631
376,229.663330078125,19720.0,1410.2013870850355,343591.5466387402,1,0.027897062763394338
377,224.4900054931641,19720.0,1410.2013870850355,336296.11713318725,1,-0.026232855048158494
378,226.7533264160156,19720.0,1410.2013870850355,339487.855438011,1,0.004490856843760949
379,235.43333435058597,19720.0,1410.2013870850355,351728.4146672513,1,0.031055956150323392
380,236.163330078125,19720.0,1410.2013870850355,352757.855654793,1,-0.0020731935646553386
381,237.0666656494141,19720.0,1410.2013870850355,354031.7407304281,0,0.003611216746032485
382,233.72000122070312,19720.0,1410.2013870850355,349312.2699109517,1,-0.018330643206564648
383,237.30667114257807,19720.0,1410.2013870850355,354370.196809796,1,0.009479671441640525
384,243.6366729736328,19720.0,1410.2013870850355,363296.7741722002,0,0.025189977720376455
385,245.2400054931641,19720.0,1410.2013870850355,365557.7959152017,0,0.0062236218533826505
386,244.69667053222656,19720.0,1410.2013870850355,364791.58419963584,0,-0.0020960070449259787
387,244.1300048828125,19720.0,1410.2013870850355,363992.47151481867,0,-0.002190600659196801
388,244.52333068847656,19720.0,1410.2013870850355,364547.1401115425,0,0.001523846343347331
389,250.97332763671875,19720.0,1410.2013870850355,373642.9347546479,0,0.0249509422576249
390,251.2899932861328,19720.0,1410.2013870850355,374089.49709269375,0,0.0011951579877700345
391,251.6199951171875,19720.0,1410.2013870850355,374554.86613258766,0,0.0012440045590977776
392,245.42333984375,19720.0,1410.2013870850355,365816.3342706983,0,-0.023330445422102723
393,247.6666717529297,19720.0,1410.2013870850355,368979.88404071564,0,0.00864791829573237
394,248.163330078125,19720.0,1410.2013870850355,369680.2722998134,1,-0.003101825358532359
395,251.94332885742188,19720.0,1410.2013870850355,375010.8318215576,0,0.014419377827716663
396,252.3300018310547,19720.0,1410.2013870850355,375556.11858532287,0,0.0014540560365059825
397,253.163330078125,19720.0,1410.2013870850355,376731.27923523856,0,0.003129121299747118
398,243.38999938964844,19720.0,1410.2013870850355,362948.9147419082,0,-0.03658407266131023
399,246.4600067138672,19720.0,1410.2013870850355,367278.2433288827,1,0.006928203697903414
400,250.64666748046875,19720.0,1410.2013870850355,373182.2781491987,1,0.011075100901169286
401,251.2133331298828,19720.0,1410.2013870850355,373981.39083401585,1,-0.002858653179405048
402,258.1300048828125,19720.0,1410.2013870850355,383735.2909340092,0,0.02608124451925572
403,263.78668212890625,19720.0,1410.2013870850355,391712.34503274295,0,0.02078790845459546
404,259.1866760253906,19720.0,1410.2013870850355,385225.41004496557,0,-0.016560455829481513
405,260.4366760253906,19720.0,1410.2013870850355,386988.1617788219,0,0.004575896833104991
406,258.49334716796875,19720.0,1410.2013870850355,384247.67672852316,0,-0.007081573342455424
407,258.4066772460937,19720.0,1410.2013870850355,384125.4546844764,0,-0.00031808141323672024
408,260.510009765625,19720.0,1410.2013870850355,387091.5771210205,0,0.007721754443429137
409,260.1966552734375,19720.0,1410.2013870850355,386649.6841814884,0,-0.0011415720869430404
410,260.9166564941406,19720.0,1410.2013870850355,387665.03090162686,0,0.0026260120250398418
411,264.53668212890625,19720.0,1410.2013870850355,392769.9960730567,0,0.013168495387775292
412,261.8299865722656,19720.0,1410.2013870850355,388953.0102446652,0,-0.009718119679593667
413,263.9800109863281,19720.0,1410.2013870850355,391984.97765564284,0,0.007795202328092065
414,268.5733337402344,19720.0,1410.2013870850355,398462.4877745307,0,0.0165248937794201
415,270.3599853515625,19720.0,1410.2013870850355,400982.0263550633,0,0.006323151257235194
416,272.7733459472656,19720.0,1410.2013870850355,404385.35081466025,0,0.008487473841491702
417,281.010009765625,19720.0,1410.2013870850355,416000.70555626374,0,0.02872348050740112
418,290.03668212890625,19720.0,1410.2013870850355,428730.13144372514,0,0.030599529561951014
419,288.0899963378906,19720.0,1410.2013870850355,425984.9124410162,0,-0.006403139880709076
420,288.6000061035156,19720.0,1410.2013870850355,426704.12891992746,0,0.0016883613900547968
421,298.0,19720.0,1410.2013870850355,439960.0133513406,0,0.03106575149616287
422,303.2266540527344,19720.0,1410.2013870850355,447330.64814632025,0,0.016752965204348318
423,341.6199951171875,19720.0,1410.2013870850355,501472.9909702409,0,0.12103427978449348
424,339.4766540527344,19720.0,1410.2013870850355,498450.44842815277,0,-0.006027328682727598
425,345.9533386230469,19720.0,1410.2013870850355,507583.8779929197,0,0.018323645998451578
426,359.0133361816406,19720.0,1410.2013870850355,526001.1046653758,0,0.03628410489568966
427,371.3333435058594,19720.0,1410.2013870850355,543374.7960828869,0,0.03302976222562044
428,402.86334228515625,19720.0,1410.2013870850355,587838.4440962408,0,0.0818286904985032
429,390.6666564941406,19720.0,1410.2013870850355,570638.6608759102,0,-0.029259371164085734
430,404.6199951171875,19720.0,1410.2013870850355,590315.6783565981,0,0.034482447176790255
431,409.9700012207031,19720.0,1410.2013870850355,597860.2643846893,0,0.012780595712949358
432,407.36334228515625,19720.0,1410.2013870850355,594184.3503381235,1,-0.01114845017396995
433,387.6466674804688,19720.0,1410.2013870850355,566379.8681798487,0,-0.046794369697641024
434,341.1666564941406,19720.0,1410.2013870850355,500833.692215201,0,-0.11572829411343762
435,355.9833374023437,19720.0,1410.2013870850355,521728.1961839453,1,0.03671944558347764
436,354.5033264160156,19720.0,1410.2013870850355,519641.08263812435,1,-0.009000384800144243
437,344.47332763671875,19720.0,1410.2013870850355,505496.7644470987,1,-0.0322193994347357
438,337.7966613769531,19720.0,1410.2013870850355,496081.32042647334,1,-0.023626121239220525
439,351.57666015625,19720.0,1410.2013870850355,515513.8938190679,1,0.034172153016946226
440,363.0033264160156,19720.0,1410.2013870850355,531627.7944283471,1,0.026257936599735483
441,365.4599914550781,19720.0,1410.2013870850355,535092.1868740364,1,0.0015165750963312815
442,379.0199890136719,19720.0,1410.2013870850355,554214.514240035,1,0.030736510147362676
443,385.6233215332031,19720.0,1410.2013870850355,563526.5429184617,0,0.016802210045321217
444,369.6766662597656,19720.0,1410.2013870850355,541038.5475324932,1,-0.04490583171025945
445,372.0,19720.0,1410.2013870850355,544314.9159956332,1,0.0010557024598015453
446,360.6400146484375,19720.0,1410.2013870850355,528295.0488955941,1,-0.034431247664298135
447,378.9966735839844,19720.0,1410.2013870850355,554181.6347887493,1,0.044000243230125476
448,381.586669921875,19720.0,1410.2013870850355,557834.0512169878,1,0.0015906486230471625
449,365.0,19720.0,1410.2013870850355,534443.506286038,1,-0.046931009553684
450,361.5333251953125,19720.0,1410.2013870850355,529554.7966678949,1,-0.014147289770841669
451,338.3233337402344,19720.0,1410.2013870850355,496824.03452371195,1,-0.06680807415990549
452,336.336669921875,19720.0,1410.2013870850355,494022.4384513899,1,-0.01063901075157895
453,350.5833435058594,19720.0,1410.2013870850355,514113.1173008724,1,0.03566754318378863
454,356.32000732421875,19720.0,1410.2013870850355,522202.96857476333,1,0.010735547298157198
455,334.6000061035156,19720.0,1410.2013870850355,491573.3927258391,1,-0.06365454180109464
456,339.010009765625,19720.0,1410.2013870850355,497792.3860071958,1,0.007651199949760404
457,322.1366577148437,19720.0,1410.2013870850355,473997.5615404099,1,-0.05280069992159717
458,319.5033264160156,19720.0,1410.2013870850355,470284.0340901481,1,-0.012834486401561821
459,325.3299865722656,19720.0,1410.2013870850355,478500.798324565,1,0.012471918327641562
460,308.97332763671875,19720.0,1410.2013870850355,455434.6152055799,1,-0.05320510895645226
461,310.8566589355469,19720.0,1410.2013870850355,458090.491615528,1,0.0008315207524339265
462,299.9800109863281,19720.0,1410.2013870850355,442752.2275907041,1,-0.03848304386482914
463,312.84332275390625,19720.0,1410.2013870850355,460892.08768785006,1,0.035970680590036566
464,336.2900085449219,19720.0,1410.2013870850355,493956.63651288726,1,0.06674032644151372
465,355.6666564941406,19720.0,1410.2013870850355,521281.61232793395,1,0.05031857210776383
466,364.6466674804688,19720.0,1410.2013870850355,533945.2362768928,0,0.024293248887881876
467,362.8233337402344,19720.0,1410.2013870850355,531373.9685072952,0,-0.004815602041000655
468,362.0633239746094,19720.0,1410.2013870850355,530302.2016816128,0,-0.002016972770971876
469,356.7799987792969,19720.0,1410.2013870850355,522851.64916276175,0,-0.014049635274424557
470,352.260009765625,19720.0,1410.2013870850355,516477.55438607256,1,-0.01719101974125159
471,399.9266662597656,39680.0,1353.425143839863,580950.8058080202,2,0.1247326299457208
472,383.1966552734375,39680.0,1353.425143839863,558307.9882824066,0,-0.038975447317127994
473,362.7066650390625,39680.0,1353.425143839863,530576.3203021702,0,-0.04967091383655593
474,354.8999938964844,19680.0,1408.456059354387,519541.04686833837,1,-0.020898654239878463
475,342.32000732421875,19680.0,1408.456059354387,501822.68855403404,1,-0.039103866135517217
476,352.7066650390625,19680.0,1408.456059354387,516451.8395489457,1,0.02415203184029899
477,354.79998779296875,19680.0,1408.456059354387,519400.19266586937,1,0.0007088636173677955
478,368.739990234375,19680.0,1408.456059354387,539034.0735718829,1,0.032801065889561574
479,343.85333251953125,19680.0,1408.456059354387,503982.30971633265,0,-0.06502699100871565
480,349.8699951171875,19680.0,1408.456059354387,512456.5146090925,1,0.011814488781420832
481,343.5033264160156,19680.0,1408.456059354387,503489.34149902506,1,-0.02249840787351036
482,331.8833312988281,19680.0,1408.456059354387,487123.088966554,1,-0.037505658379468884
483,332.0899963378906,19680.0,1408.456059354387,487414.1675930782,1,-0.004402453644433524
484,314.6333312988281,19680.0,1408.456059354387,462827.2219426908,1,-0.05544364174271193
485,310.0,19680.0,1408.456059354387,456301.37839985994,1,-0.019099956168176484
486,306.1333312988281,19680.0,1408.456059354387,450855.34543817845,1,-0.0169351665795519
487,312.4700012207031,19680.0,1408.456059354387,459780.266585772,1,0.0147955314002533
488,276.3666687011719,19680.0,1408.456059354387,408930.3091357519,1,-0.11559621550881394
489,282.1166687011719,19680.0,1408.456059354387,417028.93147703964,1,0.01480440715779574
490,312.239990234375,19680.0,1408.456059354387,459456.3062183601,1,0.09673724540177679
491,310.4166564941406,19680.0,1408.456059354387,456888.22076370165,1,-0.010589400819841884
492,301.8866577148437,19680.0,1408.456059354387,444874.0922967154,1,-0.03129555309371787
493,297.0466613769531,19680.0,1408.456059354387,438057.1701273604,1,-0.02032326176640642
494,307.7733459472656,19680.0,1408.456059354387,453165.2340072002,1,0.029488794865399192
495,302.4466552734375,19680.0,1408.456059354387,445662.8242513405,1,-0.021555572212630235
496,307.3333435058594,19680.0,1408.456059354387,452545.50990247086,1,0.01044370604097929
497,310.6666564941406,19680.0,1408.456059354387,457240.3347785403,1,0.005374260208837832
498,301.51666259765625,19680.0,1408.456059354387,444352.9704319812,0,-0.028185099533707885
499,286.6666564941406,19680.0,1408.456059354387,423437.38935403497,1,-0.05206974515690295
500,291.9200134277344,19680.0,1408.456059354387,430836.5117591065,1,0.012473946777253307
501,307.4766540527344,19680.0,1408.456059354387,452747.35651058634,1,0.04585651785178972
502,307.7966613769531,19680.0,1408.456059354387,453198.07276542,1,-0.004004486170151414
503,292.1166687011719,19680.0,1408.456059354387,431113.4920705835,1,-0.05373052650042416
504,285.6600036621094,19680.0,1408.456059354387,422019.56307309435,1,-0.026094048701218207
505,273.84332275390625,19680.0,1408.456059354387,405376.2872464783,1,-0.04443721401307019
506,254.67999267578125,19680.0,1408.456059354387,378385.578880535,1,-0.07158186286444597
507,266.92333984375,19680.0,1408.456059354387,395629.79538603994,1,0.04057313351244108
508,269.9566650390625,19680.0,1408.456059354387,399902.1006373702,1,0.005798744940738085
509,290.1433410644531,19680.0,1408.456059354387,428334.14680355554,1,0.06609751641931823
510,288.1233215332031,19680.0,1408.456059354387,425489.0380547523,1,-0.011642264619888206
511,293.2966613769531,19680.0,1408.456059354387,432775.4599047814,1,0.012124816853898612
512,279.7633361816406,19680.0,1408.456059354387,413714.3660302301,1,-0.04904384176206535
513,279.42999267578125,19680.0,1408.456059354387,413244.8663495561,1,-0.006134840168058717
514,268.1933288574219,19680.0,1408.456059354387,397418.51910765964,1,-0.04329774676138188
515,274.79998779296875,19680.0,1408.456059354387,406723.7079175184,1,0.018414079521890565
516,286.3233337402344,19680.0,1408.456059354387,422953.8343409815,1,0.034904549716473526
517,279.4333190917969,19680.0,1408.456059354387,413249.55146034923,1,-0.027944071179193376
518,265.1166687011719,19680.0,1408.456059354387,393085.1784680151,1,-0.053794663953238016
519,255.4566650390625,19680.0,1408.456059354387,379479.48777673155,1,-0.039612576196104525
520,267.2966613769531,19680.0,1408.456059354387,396155.6023615674,1,0.03894470616195005
521,280.07666015625,19680.0,1408.456059354387,414155.66908080975,1,0.04043686019316683
522,290.5333251953125,19680.0,1408.456059354387,428883.42231571645,1,0.030560911836831576
523,301.7966613769531,19680.0,1408.456059354387,444747.3364092937,0,0.03698887219263796
524,307.0533447265625,19680.0,1408.456059354387,452151.14392515837,0,0.01664722171388352
525,331.32666015625,19680.0,1408.456059354387,486339.0421227221,0,0.0756116591916055
526,333.03668212890625,19680.0,1408.456059354387,488747.5329317389,0,0.0049522876027070905
527,337.97332763671875,19680.0,1408.456059354387,495700.581210102,0,0.014226257545803749
528,336.8800048828125,19680.0,1408.456059354387,494160.6841525327,0,-0.0031065064596254898
529,363.9466552734375,39640.0,1349.0877391510041,530635.9703344116,2,0.0737126025635418
530,366.5233459472656,39640.0,1349.0877391510041,534112.1521300579,0,0.006550972776036257
531,364.663330078125,39640.0,1349.0877391510041,531602.827526374,0,-0.004698123032169588
532,359.20001220703125,39640.0,1349.0877391510041,524232.3323713969,0,-0.01386466507199203
533,361.5299987792969,39640.0,1349.0877391510041,527375.688688427,0,0.005996113026472292
534,381.8166809082031,39640.0,1349.0877391510041,554744.2028165881,0,0.051895668903938354
535,363.7533264160156,39640.0,1349.0877391510041,530375.1527432398,0,-0.04392844476719172
536,348.586669921875,39640.0,1349.0877391510041,509914.0024230797,0,-0.03857863667694385
537,352.4200134277344,39640.0,1349.0877391510041,515085.5191467887,0,0.010141939031158724
538,341.8299865722656,19640.0,1405.7249307967966,500158.93421856797,1,-0.029078847925963384
539,325.3099975585937,19640.0,1405.7249307967966,476936.3738055602,1,-0.05143036207938567
540,328.9833374023437,19640.0,1405.7249307967966,482100.0792032088,1,0.005826822363005122
541,340.7900085449219,19640.0,1405.7249307967966,498697.01117805,1,0.029426320780265743
542,328.3333435058594,19640.0,1405.7249307967966,481186.366578055,1,-0.0401127923518738
543,334.7633361816406,19640.0,1405.7249307967966,490225.1675872415,1,0.013784407948765624
544,342.7166748046875,19640.0,1405.7249307967966,501405.37397272757,1,0.017806267659639045
545,325.7333374023437,19640.0,1405.7249307967966,477531.47317811917,1,-0.05261397071884376
546,336.260009765625,19640.0,1405.7249307967966,492329.0789575133,1,0.025987707848681676
547,335.01666259765625,19640.0,1405.7249307967966,490581.2748458641,1,-0.008550072880826223
548,332.67333984375,19640.0,1405.7249307967966,487287.20762979466,1,-0.011714620767179496
549,292.1400146484375,19640.0,1405.7249307967966,430308.50187464996,1,-0.12193043622526792
550,293.836669921875,19640.0,1405.7249307967966,432693.5324914889,1,0.0005426063079128074
551,292.5033264160156,19640.0,1405.7249307967966,430819.2182839864,1,-0.009331736129056627
552,290.2533264160156,19640.0,1405.7249307967966,427656.3371896936,1,-0.012341550608840037
553,300.9800109863281,19640.0,1405.7249307967966,442735.1051149752,0,0.035259077474147534
554,303.0833435058594,19640.0,1405.7249307967966,445691.8120754359,1,0.0016782753983171318
555,317.5400085449219,19640.0,1405.7249307967966,466013.9065370245,1,0.04059674176412494
556,291.09332275390625,19640.0,1405.7249307967966,428837.1409836444,1,-0.0847760861465329
557,288.54998779296875,19640.0,1405.7249307967966,425261.91162168747,1,-0.013337032920600709
558,262.3699951171875,19640.0,1405.7249307967966,388460.04322926427,1,-0.09153930057381207
559,266.67999267578125,19640.0,1405.7249307967966,394518.7142490528,1,0.010596638896044123
560,244.6666717529297,19640.0,1405.7249307967966,363574.0402181696,1,-0.08343651749140668
561,242.6666717529297,19640.0,1405.7249307967966,360762.590356576,1,-0.012732812441467302
562,256.5299987792969,19640.0,1405.7249307967966,380250.6147813294,1,0.049018972436946584
563,241.4566650390625,19640.0,1405.7249307967966,359061.6537524614,1,-0.060723673296499615
564,253.8699951171875,19640.0,1405.7249307967966,376511.38131749147,1,0.04359813734679646
565,236.60333251953125,19640.0,1405.7249307967966,352239.2032323095,1,-0.06946598772193427
566,236.47332763671875,19640.0,1405.7249307967966,352056.45212741464,1,-0.005518826704176713
567,221.3000030517578,19640.0,1405.7249307967966,330726.93147526315,1,-0.0655855127019003
568,224.96665954589844,19640.0,1405.7249307967966,335881.2419217446,1,0.01058479203217521
569,209.3866729736328,39600.0,1316.8228684184398,315325.159313733,2,-0.06130044837990928
570,219.6000061035156,19600.0,1412.1492784370605,329707.9901638536,1,0.04551269668878651
571,235.91000366210935,19600.0,1412.1492784370605,352740.141447532,1,0.06485621207490938
572,253.2100067138672,19600.0,1412.1492784370605,377170.3282740308,0,0.06925831215649328
573,252.7533264160156,19600.0,1412.1492784370605,376525.4275209432,0,-0.0017098395731146871
574,246.7899932861328,19600.0,1412.1492784370605,368104.31094449945,0,-0.02236533301851268
575,258.3333435058594,19600.0,1412.1492784370605,384405.2446280326,1,0.03928346313496686
576,234.51666259765625,19600.0,1412.1492784370605,350772.53586874786,1,-0.09249284571241777
577,238.27999877929688,19600.0,1412.1492784370605,356086.92834216775,1,0.010150537542107974
578,238.8866729736328,19600.0,1412.1492784370605,356943.6428679456,1,-0.00259408600094801
579,241.86666870117188,39560.0,1328.4275716082852,360862.3513556834,2,0.01087850757686013
580,239.7066650390625,39560.0,1328.4275716082852,357992.94293616246,0,-0.00795153168165417
581,232.22999572753903,19560.0,1411.696344452239,347398.2360407259,1,-0.029694736724533124
582,215.73666381835935,19560.0,1411.696344452239,324114.6596766995,1,-0.07202272478233533
583,220.88999938964844,19560.0,1411.696344452239,331389.60466442397,1,0.0174455906899772
584,233.0,19560.0,1411.696344452239,348485.24825737166,1,0.04658774853622596
585,213.1000061035156,19560.0,1411.696344452239,320392.4996190828,0,-0.08061388187525535
586,216.75999450683597,39520.0,1317.8436958029245,325175.7922631103,2,0.01482947759299729
587,237.0366668701172,19520.0,1409.927476694928,353724.50960436056,1,0.08769471910427604
588,236.086669921875,19520.0,1409.927476694928,352385.0828042576,1,-0.008786638368941764
589,235.07000732421875,19520.0,1409.927476694928,350951.66227329394,0,-0.004067767340083069
590,245.7066650390625,19520.0,1409.927476694928,365948.57824565127,1,0.03773214115931113
591,244.9199981689453,19520.0,1409.927476694928,364839.4350104674,0,-0.0030308718249461384
592,232.663330078125,19520.0,1409.927476694928,347558.4218964899,0,-0.0473660779391396
593,228.4900054931641,19520.0,1409.927476694928,341674.3368949871,1,-0.0219297724664408
594,224.47332763671875,19520.0,1409.927476694928,336011.1124201527,0,-0.016574919048061132
595,227.26333618164065,19520.0,1409.927476694928,339944.8221278517,1,0.006707082183580417
596,233.0666656494141,19520.0,1409.927476694928,348127.0958007788,1,0.019069416976881536
597,231.73333740234372,19520.0,1409.927476694928,346247.19966978085,0,-0.005400028189916516
598,244.5433349609375,19520.0,1409.927476694928,364308.36720403715,0,0.052162638575795985
599,250.76333618164065,19520.0,1409.927476694928,373078.11783018254,1,0.019072328322982827
600,234.3433380126953,19520.0,1409.927476694928,349927.1112445061,0,-0.06205404573262658
601,233.07000732421875,19520.0,1409.927476694928,348131.8073199041,0,-0.005130508231320051
602,237.0399932861328,19520.0,1409.927476694928,353729.1996096999,1,0.011078370812731407
603,238.31333923339844,19520.0,1409.927476694928,355524.5250480878,0,0.005075423347489712
604,240.0666656494141,19520.0,1409.927476694928,357996.58813764335,1,0.0019532842754551513
605,240.54666137695312,19520.0,1409.927476694928,358673.3473025968,1,-0.0031095932548574293
606,245.52999877929688,19520.0,1409.927476694928,365699.49163180275,0,0.019589256860165594
607,247.5,19520.0,1409.927476694928,368477.05048199464,0,0.007595194726134334
608,271.7066650390625,19520.0,1409.927476694928,402606.6926397194,1,0.08762352190748551
609,272.24334716796875,19520.0,1409.927476694928,403363.3755195154,0,0.0018794592678893932
610,268.4333190917969,19520.0,1409.927476694928,397991.5122479416,0,-0.013317677304378706
611,258.8599853515625,19520.0,1409.927476694928,384493.8059640145,0,-0.03391455814645167
612,274.82000732421875,19520.0,1409.927476694928,406996.27947191737,0,0.058524931114257966
613,280.8999938964844,19520.0,1409.927476694928,415568.6195980909,0,0.021062453291455657
614,297.1499938964844,19520.0,1409.927476694928,438479.9410943834,0,0.05513246288531296
615,297.27667236328125,19520.0,1409.927476694928,438658.54854542593,0,0.0004073332307898293
616,300.586669921875,19520.0,1409.927476694928,443325.4050510804,0,0.010638927523764347
617,307.39666748046875,19520.0,1409.927476694928,452927.0077251671,0,0.021658137712591424
618,308.6333312988281,19520.0,1409.927476694928,454670.61402210646,0,0.0038496408189404594
619,288.1700134277344,19520.0,1409.927476694928,425818.819891309,0,-0.06345647429370613
620,290.42333984375,19520.0,1409.927476694928,428995.84671921196,0,0.007460982651527414
621,283.3333435058594,19520.0,1409.927476694928,418999.46607275354,1,-0.028301812180483107
622,294.3566589355469,19520.0,1409.927476694928,434541.54138134513,1,0.032093305760663875
623,286.6300048828125,19520.0,1409.927476694928,423647.5195294787,1,-0.030070150525162435
624,300.0299987792969,19520.0,1409.927476694928,442540.53911167633,1,0.03959608214673608
625,309.32000732421875,19520.0,1409.927476694928,455638.77741789236,1,0.024597826975373698
626,306.5633239746094,19520.0,1409.927476694928,451752.0538187307,0,-0.008530273962167441
627,303.9966735839844,19520.0,1409.927476694928,448133.26290991873,0,-0.008010568802558285
628,302.8699951171875,19520.0,1409.927476694928,446544.7279821813,0,-0.0035447824547153698
629,296.6666564941406,19520.0,1409.927476694928,437798.47041030467,1,-0.02458652073085413
630,289.913330078125,19520.0,1409.927476694928,428276.7699372745,1,-0.026749049200894645
631,296.4533386230469,19520.0,1409.927476694928,437497.7076825795,1,0.016530324296261712
632,297.0966796875,19520.0,1409.927476694928,438404.77192623814,1,-0.0029266994369791617
633,296.07000732421875,19520.0,1409.927476694928,436957.2383516846,1,-0.008301819841498215
634,288.0899963378906,19520.0,1409.927476694928,425706.0015977332,1,-0.03074905681021317
635,284.82000732421875,19520.0,1409.927476694928,421095.5542388666,1,-0.015830120650314812
636,277.70001220703125,19520.0,1409.927476694928,411056.8774892102,1,-0.02883942705783571
637,275.6099853515625,19520.0,1409.927476694928,408110.09119865455,1,-0.012168804250533459
638,277.1600036621094,19520.0,1409.927476694928,410295.5046040749,1,0.00035496046912626873
639,270.2099914550781,19520.0,1409.927476694928,400496.49143001635,1,-0.02888281875891939
640,274.4200134277344,19520.0,1409.927476694928,406432.3170867538,1,0.009821167684997457
